DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G
07/04/1966,9.33,4,0,0,11.1,0,6.7,6.1
08/04/1966,11.42,0,18.1,0,11,0,7.2,6.7
09/04/1966,18.63,0,6,0,12.6,0,7.8,7.2
10/04/1966,10.41,0,1.3,0,12.9,0,6.1,0.6
11/04/1966,14.21,0,0.2,0,10.2,0,7.1,4
12/04/1966,17.71,0,0,0,7.8,0,5.7,4.4
13/04/1966,24.71,0,0,0,5.6,0,3.3,3
14/04/1966,21.79,0,5.9,0,4,0,2.2,0.8
15/04/1966,20.62,0,19,0,5.1,0,1.6,0.2
16/04/1966,10.41,0,13.3,0,5.9,0,1.6,0.3
17/04/1966,10.71,0,1.3,0,6.1,0,4.2,3.6
18/04/1966,16.66,0,3.7,0,6.1,0,4.2,3.1
19/04/1966,11.71,0,9.9,0,7.1,0,4.3,3.3
20/04/1966,11.96,0,0.2,0,12.8,0,0.4,-2.7
21/04/1966,7.87,0,8.1,2,13.5,0,1.2,-2.9
22/04/1966,15.29,0,0.8,0,18.1,0,8,7.3
23/04/1966,12.96,0,5.2,0,15.6,0,8.8,7.2
24/04/1966,11.08,0,0.2,0,14.9,0,5.6,2.3
25/04/1966,9.21,4,0,0,15.3,0,5.4,1.7
26/04/1966,13.75,0,0.1,0,12.9,0,9.6,6.2
27/04/1966,20.88,0,0.1,0,14.2,0,9.9,6.7
28/04/1966,13.54,4,0,0,14.2,0,6.7,3.4
29/04/1966,13.29,4,0,0,18.1,0,10.1,6.7
30/04/1966,4.75,4,0,0,18.9,0,3.8,-0.6
01/05/1966,4.54,4,0,NA,NA,NA,NA,NA
02/05/1966,1.96,0,0.5,NA,NA,NA,NA,NA
03/05/1966,7.38,0,0.2,NA,NA,NA,NA,NA
04/05/1966,15.34,0,0.9,NA,NA,NA,NA,NA
05/05/1966,11.34,0,2.5,NA,NA,NA,NA,NA
06/05/1966,16,0,1.1,NA,NA,NA,NA,NA
07/05/1966,9.38,0,4.4,NA,NA,NA,NA,NA
08/05/1966,5.96,0,0.3,NA,NA,NA,NA,NA
09/05/1966,12.62,0,0,NA,NA,NA,NA,NA
10/05/1966,10.5,0,1.1,NA,NA,NA,NA,NA
11/05/1966,6.34,0,2.5,NA,NA,NA,NA,NA
12/05/1966,5.79,0,0,NA,NA,NA,NA,NA
13/05/1966,11.54,0,0.5,NA,NA,NA,NA,NA
14/05/1966,11.79,0,5.3,NA,NA,NA,NA,NA
15/05/1966,6.25,0,0,NA,NA,NA,NA,NA
16/05/1966,6.75,0,5.8,NA,NA,NA,NA,NA
17/05/1966,9.87,0,0.2,NA,NA,NA,NA,NA
18/05/1966,9.17,0,0.2,NA,NA,NA,NA,NA
19/05/1966,12,0,1.5,NA,NA,NA,NA,NA
20/05/1966,9.25,0,0.8,NA,NA,NA,NA,NA
21/05/1966,15.96,0,0.6,NA,NA,NA,NA,NA
22/05/1966,24.41,0,4.1,NA,NA,NA,NA,NA
23/05/1966,15.04,0,0.6,NA,NA,NA,NA,NA
24/05/1966,10.75,1,4,NA,NA,NA,NA,NA
25/05/1966,14.96,4,0,NA,NA,NA,NA,NA
26/05/1966,11.38,4,0,NA,NA,NA,NA,NA
27/05/1966,8.17,0,0,NA,NA,NA,NA,NA
28/05/1966,6.54,0,0,NA,NA,NA,NA,NA
29/05/1966,5.66,0,0,NA,NA,NA,NA,NA
30/05/1966,2.62,0,0,NA,NA,NA,NA,NA
31/05/1966,0.83,0,0,NA,NA,NA,NA,NA
01/06/1966,4.54,0,0,NA,NA,NA,NA,NA
02/06/1966,4.79,0,0,NA,NA,NA,NA,NA
03/06/1966,8.58,0,0.2,NA,NA,NA,NA,NA
04/06/1966,16.54,0,1.2,NA,NA,NA,NA,NA
05/06/1966,10.41,0,0.7,NA,NA,NA,NA,NA
06/06/1966,5.33,0,2,NA,NA,NA,NA,NA
07/06/1966,2.5,0,0,NA,NA,NA,NA,NA
08/06/1966,5.04,0,2.6,NA,NA,NA,NA,NA
09/06/1966,7.96,0,44.9,NA,NA,NA,NA,NA
10/06/1966,12.08,0,1,NA,NA,NA,NA,NA
11/06/1966,7.04,0,8.1,NA,NA,NA,NA,NA
12/06/1966,2.5,0,2.8,NA,NA,NA,NA,NA
13/06/1966,2.29,0,7.6,NA,NA,NA,NA,NA
14/06/1966,5.17,0,0.7,NA,NA,NA,NA,NA
15/06/1966,8.67,0,0.8,NA,NA,NA,NA,NA
16/06/1966,10.34,0,0.6,NA,NA,NA,NA,NA
17/06/1966,8.63,0,2.1,NA,NA,NA,NA,NA
18/06/1966,5.58,0,0.9,NA,NA,NA,NA,NA
19/06/1966,6.34,0,23.1,NA,NA,NA,NA,NA
20/06/1966,4.21,0,6.9,NA,NA,NA,NA,NA
21/06/1966,4.71,0,0,NA,NA,NA,NA,NA
22/06/1966,3.63,0,2.2,NA,NA,NA,NA,NA
23/06/1966,8.92,0,3.8,NA,NA,NA,NA,NA
24/06/1966,14.42,0,1.1,NA,NA,NA,NA,NA
25/06/1966,9.71,0,0.9,NA,NA,NA,NA,NA
26/06/1966,10.75,0,8.3,NA,NA,NA,NA,NA
27/06/1966,17,0,0.2,NA,NA,NA,NA,NA
28/06/1966,11.12,0,0,NA,NA,NA,NA,NA
29/06/1966,4.46,0,0,NA,NA,NA,NA,NA
30/06/1966,6.42,0,1.1,NA,NA,NA,NA,NA
01/07/1966,3.71,4,0,0,20.2,0,11.8,9
02/07/1966,4.83,0,1.3,0,19.8,0,11.2,7
03/07/1966,2.88,4,0,0,17.5,0,10.5,7.9
04/07/1966,1.46,0,7.5,0,19.2,0,11.2,8.2
05/07/1966,1.63,0,5.7,0,16.5,0,12,7.5
06/07/1966,6.96,0,0.2,0,17,0,10.2,6
07/07/1966,6.79,4,0,0,19.8,0,12,10.8
08/07/1966,5.83,4,0,0,20.5,0,14.2,13
09/07/1966,7.67,0,4.2,0,17.9,0,13,6.5
10/07/1966,7.5,0,3.4,0,16.4,0,11.7,10.6
11/07/1966,7.58,0,0.2,0,19.6,0,10,7
12/07/1966,13.79,0,0,0,20,0,14.5,14.1
13/07/1966,14.83,0,0.2,0,19.1,0,13,11.5
14/07/1966,10.08,0,2,0,18,0,10.5,8
15/07/1966,10.25,0,1.7,0,19.2,0,11.5,8.5
16/07/1966,6.17,0,0.6,0,18.5,0,11.6,9.8
17/07/1966,4.75,0,0.6,0,17.8,0,7.8,2.7
18/07/1966,1.38,0,0,0,19.6,0,7,1.5
19/07/1966,5.46,0,0,0,21.6,0,7.2,1.3
20/07/1966,9.38,0,0,0,22.8,0,11.7,8
21/07/1966,7.17,0,0,0,23.6,0,13.5,11
22/07/1966,7.79,0,0.3,0,22.6,0,10,4.5
23/07/1966,13.21,0,1.4,0,20.5,0,12.6,13.2
24/07/1966,12.46,0,1.2,0,17.4,0,13.2,12.5
25/07/1966,9.42,4,0,0,17.5,0,8.6,5.4
26/07/1966,10.04,0,0.8,0,17,0,12,11
27/07/1966,5.46,4,0,0,17.8,0,12.5,4.5
28/07/1966,11.21,0,3.6,0,18,0,12,11.8
29/07/1966,10.71,0,2.1,0,17.4,0,11,8.5
30/07/1966,13.17,0,0.1,0,14.5,0,11.5,8.5
31/07/1966,3.33,0,3.4,0,15.1,0,9.3,7.1
01/08/1966,5.41,0,0,0,18.5,0,8,5.9
02/08/1966,5.41,0,5.4,0,17,0,6.1,2.5
03/08/1966,7.08,0,0.2,0,18.4,0,12,11.5
04/08/1966,10.63,0,0,0,18.4,0,8.6,5.9
05/08/1966,9.5,0,0.9,0,18.5,0,9,6.2
06/08/1966,3.17,0,0.5,0,16.1,0,8.5,5
07/08/1966,5.83,4,0,0,19.1,0,11.1,9.5
08/08/1966,8.25,0,8,0,17.6,0,8.4,4.5
09/08/1966,12.79,0,1.2,0,17.6,0,8.4,3.8
10/08/1966,17.46,0,0.1,0,19.8,0,12,10.5
11/08/1966,8.58,0,0.3,0,20,0,7.2,NA
12/08/1966,6.54,0,15.6,0,20,0,13.6,14.4
13/08/1966,9.67,0,5.5,0,17.8,0,13,12.5
14/08/1966,2.88,0,2.6,0,16.8,0,9.8,6
15/08/1966,4.17,0,0,2,20,0,6,0.5
16/08/1966,8.87,0,0,0,23,0,8.8,3.7
17/08/1966,7,0,0.2,0,20,0,16.8,15
18/08/1966,3.08,0,0,0,19,0,12.6,NA
19/08/1966,4.63,0,0.5,0,21.5,0,12.8,7.3
20/08/1966,3.46,0,2,0,15.5,0,12.5,9
21/08/1966,8.46,0,3.6,0,16.6,0,11.7,9
22/08/1966,6.58,0,0,0,15.3,0,12,11.5
23/08/1966,3.21,0,0,0,15.8,0,5,0.5
24/08/1966,5.09,0,0,0,21.1,0,7,1
25/08/1966,6.38,0,0,0,17.1,0,7.5,1.1
26/08/1966,9.17,0,0,0,16.6,0,12.1,6.1
27/08/1966,8.17,0,0,0,17.1,0,14,6.2
28/08/1966,8.96,0,3.4,0,19.1,0,13.5,7
29/08/1966,10.25,0,1.4,0,17.5,0,14.5,12.4
30/08/1966,6.58,0,0.8,0,18.2,0,13.2,7.6
31/08/1966,6.13,4,0,0,19.5,0,13,9.5
01/09/1966,7.62,0,4,0,22,0,14.4,11.6
02/09/1966,12.5,0,0.3,0,19.8,0,13.4,11
03/09/1966,14.37,0,15.6,0,18.6,0,12,8
04/09/1966,14.67,0,0.3,0,19.2,0,14,13
05/09/1966,15.67,0,0,0,21.9,0,13.3,9.4
06/09/1966,16.38,0,0,0,19,0,13.9,9.4
07/09/1966,6.75,0,0,0,18.6,0,12.5,9
08/09/1966,3.83,0,0,0,17.8,0,7,1.5
09/09/1966,7.96,0,0,0,22.1,0,12.2,6.5
10/09/1966,11.96,0,1.2,0,21.2,0,13.9,9.3
11/09/1966,3.96,0,9.8,0,18.7,0,13.1,7
12/09/1966,13.04,0,5.3,0,18.1,0,13.4,9.1
13/09/1966,15.41,4,0,0,17,0,11.3,8.1
14/09/1966,18.21,0,5.2,0,19,0,11,4
15/09/1966,16.29,0,0,0,16,0,10.9,8
16/09/1966,6.13,0,0.1,0,16.4,0,4.8,0.5
17/09/1966,2.04,0,0,0,17.3,0,11.1,11
18/09/1966,1.71,0,0.1,0,17.7,0,7,2.7
19/09/1966,1.21,0,0,0,18,0,7.1,4.5
20/09/1966,1.71,4,0,0,19.5,0,6.8,0.6
21/09/1966,1.83,4,0,0,16.8,0,7.8,1.5
22/09/1966,2.71,4,0,0,16.5,0,4.6,-2
23/09/1966,3.63,4,0,0,15.4,0,12.5,5.5
24/09/1966,2.33,4,0,0,18.6,0,4.4,NA
25/09/1966,3.88,4,0,0,15.4,0,10.2,NA
26/09/1966,1.87,0,0,0,16.6,0,10.6,NA
27/09/1966,4.79,0,0,0,16.1,0,11.8,NA
28/09/1966,3.88,0,1.2,0,16.6,0,10.7,NA
29/09/1966,0.42,0,0.7,0,14.5,0,12.4,NA
30/09/1966,2.33,0,16.5,0,15.8,0,12.4,8
01/10/1966,4.25,0,0.9,0,14.6,0,9.1,5
02/10/1966,4.33,0,8.2,0,15,0,7.5,2
03/10/1966,21.29,0,13.1,0,10.7,0,9,2.8
04/10/1966,17.79,0,0.2,0,11.7,0,8,3.5
05/10/1966,7.58,0,14.9,0,14.3,0,8.5,4.5
06/10/1966,9.71,0,4.2,0,17,0,11.4,6.2
07/10/1966,2,0,9.9,0,14.3,0,7,-0.5
08/10/1966,4.42,0,0,0,14.6,0,5.8,-1.5
09/10/1966,3.79,0,3.2,0,13.4,0,5.6,-2.6
10/10/1966,2.83,0,1.5,0,13.5,0,8.6,5.8
11/10/1966,7.12,0,0.5,0,15.8,0,7.4,-1.6
12/10/1966,13.17,0,22.9,0,14,0,8.2,0.5
13/10/1966,4.75,0,3.2,0,14,0,7.8,2.9
14/10/1966,2.83,0,0.2,0,15.4,0,5.2,5.8
15/10/1966,5.79,0,0,0,12.8,0,8.4,-0.2
16/10/1966,5.63,0,7,0,12.8,0,2.4,-6.6
17/10/1966,11.96,0,26.7,0,13.9,0,4.6,0.6
18/10/1966,10.13,0,9.7,0,13.3,0,7.9,2.9
19/10/1966,5.88,0,0.3,0,12.7,0,9.5,2.4
20/10/1966,8.5,0,0,0,13.5,0,8,0.5
21/10/1966,9.67,0,0,0,13,0,8.5,-0.5
22/10/1966,5.91,0,0.9,0,8.3,0,2.8,-1.5
23/10/1966,8.12,0,0,0,10.5,0,1.3,-7.5
24/10/1966,7.62,0,0,0,11.2,0,1.5,-1.9
25/10/1966,6,0,0,0,12,0,3.4,0.4
26/10/1966,11.08,0,0.3,0,10.9,0,2.1,-1.8
27/10/1966,14.79,0,0,0,9.5,0,4,-3.6
28/10/1966,7.75,0,0,0,9.8,0,5.1,-2
29/10/1966,5.88,0,0,0,10.6,0,4.6,NA
30/10/1966,5.46,0,0,0,10.6,0,3.5,-6.4
31/10/1966,9.92,0,0.1,0,10.5,0,4.6,3.2
01/11/1966,18.58,0,2.2,0,8.8,0,2.6,-5
02/11/1966,13.79,0,0.6,0,8.2,2,4,-1
03/11/1966,5.17,0,1.2,0,7.8,1,-0.5,-8
04/11/1966,5.63,0,2.9,0,8.6,0,0.4,-3.8
05/11/1966,17.67,0,7.2,0,9.2,0,1.5,NA
06/11/1966,19.87,0,1.3,0,9.2,0,6,1
07/11/1966,6.17,0,0,0,10,0,7.2,0.5
08/11/1966,7.38,0,0,0,9.6,0,3.2,-1.5
09/11/1966,8.71,0,0,0,9.3,0,0.7,-8.7
10/11/1966,6.75,0,2.4,2,9,0,1.2,-8.3
11/11/1966,7.96,4,0,0,11.3,0,0.1,-9.7
12/11/1966,11.17,0,0.3,0,11.8,0,8.9,2.5
13/11/1966,11.42,0,2.4,0,12.4,0,10.4,4
14/11/1966,12.12,0,0.1,0,11.4,0,3.5,-5
15/11/1966,23.09,0,4.5,0,11.2,0,5.5,4.5
16/11/1966,21.87,0,0.3,0,6.9,0,4.8,3
17/11/1966,13.92,0,0,0,7.9,0,2.4,-5.4
18/11/1966,8.42,0,2.1,0,7.6,0,3,-6.1
19/11/1966,2.92,0,0,0,8.6,0,2.8,-6.9
20/11/1966,3.54,0,1.3,0,6.5,1,-2.2,NA
21/11/1966,6.71,0,1,0,5.8,1,-2,NA
22/11/1966,8.17,4,0,0,6.8,0,0.2,-5
23/11/1966,5.33,0,1.3,0,5.4,1,-1.8,-11.6
24/11/1966,7.96,0,0.1,0,7.2,1,-1.4,-9.5
25/11/1966,12.12,0,0.6,0,10,0,1.2,-2.8
26/11/1966,14.79,0,0.1,0,10.6,0,5.6,-3
27/11/1966,16.75,0,2.4,0,9.8,0,2.5,-1
28/11/1966,15.37,0,0,0,8.5,0,1.8,-5
29/11/1966,19.38,0,4.7,0,9.1,0,0.7,-6.8
30/11/1966,21.75,0,3.4,0,9.5,0,2.9,-3.6
01/12/1966,30.37,0,4.7,0,8.5,0,3.1,-3.4
02/12/1966,28.16,0,0,0,7,0,3.2,-2.8
03/12/1966,14.5,0,0,0,6.3,0,0.3,-7
04/12/1966,11.75,0,0,0,9.9,1,-1.1,-9.5
05/12/1966,14.96,0,0.2,0,11.5,0,1.8,-7.4
06/12/1966,12.21,0,0,0,8.5,0,3.5,-5.5
07/12/1966,15.09,0,2.9,0,11.5,0,1.2,-7.9
08/12/1966,25.12,0,0.1,0,7.9,0,2,0.9
09/12/1966,23.75,0,22.5,0,10.5,0,2.5,-4.5
10/12/1966,14.58,0,0.2,0,10,2,5.1,0.4
11/12/1966,11.21,0,4.7,0,9,0,0.5,-7.7
12/12/1966,20.04,0,17.3,0,7.4,2,1,-0.6
13/12/1966,13.33,0,2.6,0,5.6,0,4.8,0.4
14/12/1966,9.87,0,7.7,0,11.2,0,0.5,-8
15/12/1966,11.29,0,2,0,12.4,0,1.6,NA
16/12/1966,14.25,4,0,0,9.8,0,2.2,-6.8
17/12/1966,26,0,1.4,0,12.5,0,2.5,1.3
18/12/1966,18.5,0,0.3,0,10.6,0,7.2,0
19/12/1966,23.04,0,0.9,0,11.5,0,7.2,2.2
20/12/1966,12.58,0,0,0,9.8,0,2.2,-6.8
21/12/1966,17.16,0,0.1,0,10.4,0,2.4,-4.7
22/12/1966,17.37,0,0.3,0,10.7,0,6.1,1.6
23/12/1966,16.88,0,9.9,0,9.5,0,8.7,3.1
24/12/1966,10.67,0,0,0,8.5,0,3.8,-0.6
25/12/1966,4.96,0,0.1,0,9.6,1,-2.1,-11.9
26/12/1966,10.41,0,5.7,0,10.6,1,-1.8,-3.2
27/12/1966,9.67,0,0,2,9,0,4.3,-2.9
28/12/1966,9.62,0,1.2,0,12.5,2,4,-1.5
29/12/1966,16.5,0,3.3,0,11,0,8.2,1.5
30/12/1966,5.25,0,3.6,0,9.4,0,2.6,-5.6
31/12/1966,13.5,4,0,0,6.6,0,4,-3.5
01/01/1967,11.38,4,0,0,5.8,0,2,-5.3
02/01/1967,8.29,4,0,0,4.4,1,-2,NA
03/01/1967,5.66,4,0,0,2.8,1,-2,NA
04/01/1967,5.63,4,0,0,4.5,0,0.8,0.2
05/01/1967,6.87,0,0.2,0,4.5,0,1,-1.5
06/01/1967,10.63,0,0,0,6.6,1,-1.4,-3
07/01/1967,8.63,0,0.4,0,6,0,2.6,-1
08/01/1967,6.34,0,0.6,0,4.2,0,1.2,NA
09/01/1967,7.33,0,1.3,0,3.9,1,-2,-5.8
10/01/1967,11,0,0,0,7.5,1,-2.1,-2
11/01/1967,9.59,0,0,0,9,0,3.9,NA
12/01/1967,9.54,0,0,0,8.9,0,6.3,2.6
13/01/1967,9.96,0,0,0,7.5,0,3.4,-0.6
14/01/1967,6.21,0,0,0,7.7,0,4.1,4
15/01/1967,3.92,4,0,0,10.4,0,2.4,-1.8
16/01/1967,7.75,0,1,0,8.5,0,5.2,-1.2
17/01/1967,14.79,4,0,0,11.2,0,6,5
18/01/1967,9,0,4,0,10.8,1,-0.8,-6.8
19/01/1967,13.67,0,3.3,0,10,1,-0.5,NA
20/01/1967,10.21,0,2.5,0,9.4,0,7,1.8
21/01/1967,13.54,0,0,0,7.7,0,4.7,1.3
22/01/1967,13.29,0,4.9,0,8.2,0,1.7,-4.3
23/01/1967,10.08,0,0.6,0,8.4,0,1.5,-2.4
24/01/1967,6.71,0,6.5,0,8.8,0,5,NA
25/01/1967,11.79,0,1.9,0,9.7,0,6.5,3
26/01/1967,7.75,0,6.1,0,12.5,1,-0.9,-7.5
27/01/1967,12.38,4,0,0,13.4,0,0,NA
28/01/1967,9.25,0,0.3,0,12,0,8,1.6
29/01/1967,13.13,0,0,0,13,0,8.1,1.5
30/01/1967,12.92,0,0,0,12,0,8.5,1
31/01/1967,16.17,0,0.7,0,11.1,0,7.2,3.5
01/02/1967,14.67,0,0,0,12.4,0,7.1,4.5
02/02/1967,16.88,0,0.4,0,12.9,0,11,10
03/02/1967,20.12,0,0.2,0,11.5,0,8.5,5.1
04/02/1967,10,0,0,0,10.3,0,3.5,-1
05/02/1967,9.96,4,0,0,9.1,0,1.1,-5.8
06/02/1967,10.41,0,1.5,0,9.7,0,5.1,2.1
07/02/1967,7.96,0,0,0,9.8,0,4.9,1
08/02/1967,6.25,0,0.1,0,7.6,1,-1.1,-8.1
09/02/1967,5.66,0,0,0,8.4,1,-1,-1
10/02/1967,4.5,0,0,0,7.5,0,3.6,1.5
11/02/1967,9.38,4,0,0,7.3,0,4,-0.9
12/02/1967,11,4,0,0,7,0,0.4,-5.8
13/02/1967,12.54,0,0,0,7.4,0,4.5,-1.2
14/02/1967,14.62,0,1.6,0,6.4,0,2.1,-0.6
15/02/1967,26.54,0,11.4,0,8.8,0,2,-1
16/02/1967,7.17,0,4,0,6.8,0,5,-2
17/02/1967,4.54,0,0.1,0,8.5,1,-1.5,-8.2
18/02/1967,10.5,0,5.2,0,8.8,1,-2,-9.4
19/02/1967,19.08,0,0.7,0,8.2,0,4.4,0.6
20/02/1967,14.83,0,6,0,6.8,0,3.6,0.2
21/02/1967,16.17,0,0,0,9.4,0,3.1,-0.4
22/02/1967,11.34,0,32.4,0,7.1,0,4.4,0.6
23/02/1967,16.33,0,0,0,7.6,0,0.6,-1
24/02/1967,15.09,0,1.9,0,9.6,0,2.4,-2
25/02/1967,12.04,0,0.2,0,11.7,0,6.8,2.3
26/02/1967,13.75,0,2.7,0,10.6,0,4.7,-0.5
27/02/1967,22.08,0,17.5,0,11.6,0,4.3,-1.9
28/02/1967,23.04,0,2.7,0,8.1,0,4,1
01/03/1967,20.88,0,0.5,0,10,0,2.2,-0.6
02/03/1967,21.92,0,0,0,11.1,0,5,1
03/03/1967,18.71,0,0,0,11.4,0,6.5,3.8
04/03/1967,14.71,0,0.2,0,13.2,0,7.9,4
05/03/1967,15.46,0,0,0,13.4,0,6,1.4
06/03/1967,19.17,4,0,0,11.8,0,8.2,4
07/03/1967,16.75,0,0.2,0,12.8,0,9.2,8
08/03/1967,9.25,0,5.8,0,11,0,4.6,-1.2
09/03/1967,13.5,0,11.4,0,6.4,0,4.5,1.2
10/03/1967,22.83,0,1.1,0,9.2,0,2.5,1.5
11/03/1967,26.54,0,1.5,0,6.8,0,1.8,-1
12/03/1967,11.92,0,0,4,NA,0,2.2,-2.2
13/03/1967,16.71,0,0.5,0,10.1,0,0.9,-6
14/03/1967,22.29,0,0.8,0,13.9,0,4.9,5
15/03/1967,17.92,0,0,0,9.9,0,4.2,-1
16/03/1967,14.71,0,0.1,0,11.4,0,3.3,-1.8
17/03/1967,25.25,0,0.4,0,11.6,0,6.9,3.2
18/03/1967,17.08,0,0.2,0,11.4,0,6.9,3
19/03/1967,19.95,0,0,0,12.4,0,6.7,1.5
20/03/1967,17.21,0,0,0,11.9,0,5,-0.5
21/03/1967,20.38,0,0,0,17,0,7.3,3.2
22/03/1967,17.04,0,0.4,0,12,0,7.3,4
23/03/1967,15.04,0,0.2,0,10.4,0,3.4,-1.5
24/03/1967,16.29,0,0,0,11.7,0,4.4,-1.1
25/03/1967,17.12,0,1,0,12.8,0,4.3,4.7
26/03/1967,20.38,0,2.2,0,10.1,0,1.4,-3.6
27/03/1967,19.62,0,0.8,0,8.7,0,1.5,-2.1
28/03/1967,18.16,0,0.1,0,7.9,0,1.1,-1.2
29/03/1967,15.09,0,1.2,0,8.6,0,0,-3.8
30/03/1967,11.5,0,1.5,0,9.5,1,-1,-5.8
31/03/1967,6.96,0,0,0,7.6,1,-0.2,-6
01/04/1967,11.87,0,13,0,10.8,1,-2,-7.5
02/04/1967,15.09,0,0.5,0,12.2,0,3.5,NA
03/04/1967,13.54,0,0,0,11.7,0,5.6,2.2
04/04/1967,15.83,0,0,0,11.9,0,8,4.9
05/04/1967,19.67,0,0,0,12.9,0,8.5,5.6
06/04/1967,18.54,0,0.3,0,12.5,0,4.3,-0.9
07/04/1967,15.92,0,0,0,12,0,5.2,4.1
08/04/1967,15.16,0,3.3,0,9.6,0,4.4,-0.5
09/04/1967,18.05,0,0,0,9.9,0,4.5,5
10/04/1967,17.12,0,0,0,8.8,0,6.1,3.7
11/04/1967,11.83,0,0.2,0,10.3,0,5.9,3.1
12/04/1967,7.79,0,0,0,10.6,0,5.3,4.2
13/04/1967,8.71,0,0,0,11.4,0,5.9,0.6
14/04/1967,4.54,0,0,0,11.2,0,1.3,-5.1
15/04/1967,9.38,0,0,0,14.6,0,1.9,-4.9
16/04/1967,6.29,0,0,0,19.1,0,6.9,0.5
17/04/1967,12.79,0,0,0,16.6,0,9.4,1.5
18/04/1967,7.08,0,0,0,14.4,0,4.8,-1.5
19/04/1967,17.71,0,2.6,0,14.4,0,7.2,5.8
20/04/1967,18.12,0,1.5,0,11.8,0,5.6,1
21/04/1967,12.33,0,1.5,0,10.8,0,2.4,-2
22/04/1967,10.88,0,3.2,0,14.6,0,1.5,-3.5
23/04/1967,7.5,0,1.5,0,14.8,0,5,2.2
24/04/1967,10.71,0,1.9,0,15.5,0,7.4,7.5
25/04/1967,6.83,0,0,0,13.4,0,3,-2
26/04/1967,9.38,0,1.4,0,14,0,8.5,6.3
27/04/1967,7.38,0,0,0,14.1,0,5.3,-1.4
28/04/1967,6.46,0,0,0,21,0,6.2,0.5
29/04/1967,5.58,0,0,0,22.1,0,9.7,3
30/04/1967,13.13,0,0.3,0,15.9,0,5.8,0.5
01/05/1967,13.83,0,1.4,0,11.9,0,1.9,-1.5
02/05/1967,8.75,0,0.4,0,9.9,0,0.1,-3.8
03/05/1967,16.46,0,11.7,0,9.4,1,-2,-10.1
04/05/1967,17.58,0,9.3,0,11.5,0,3.5,-2.6
05/05/1967,15.29,0,0.6,0,13.7,0,6.5,2.2
06/05/1967,9.21,0,1.9,0,13,0,8.2,2.5
07/05/1967,9.29,0,2.3,0,12.6,0,2.9,-4.2
08/05/1967,10.71,0,4,0,14.6,0,9,5.8
09/05/1967,6.46,0,3.6,0,14.5,0,8.4,4.6
10/05/1967,2.29,0,0.6,0,11.8,0,8.4,7
11/05/1967,9.5,0,7.7,0,10.2,0,5.8,-0.1
12/05/1967,12.71,0,15.4,0,11.4,0,6.6,3.4
13/05/1967,12.67,0,7.2,0,8.9,0,8,7.4
14/05/1967,9.83,0,4.8,0,9.8,0,7.8,7.4
15/05/1967,15.09,0,12,0,7,0,6.5,5
16/05/1967,7.79,0,2.1,0,8.7,0,5.5,4.5
17/05/1967,8.5,0,0,0,10.8,0,6.5,5.1
18/05/1967,9.5,0,3.7,0,12.9,0,1.6,-3.1
19/05/1967,15.09,0,2.6,0,15,0,7.7,5.7
20/05/1967,18.58,0,1,0,14.3,0,7.2,3.9
21/05/1967,14.62,0,4.4,0,12.8,0,8.6,2.4
22/05/1967,16.83,0,3.9,0,12.9,0,7.4,2.1
23/05/1967,11.34,0,5.1,0,15.7,0,7.5,3.5
24/05/1967,12.79,0,4.1,0,14.5,0,8.4,5.1
25/05/1967,8.83,0,3.1,0,14,0,7.6,4.1
26/05/1967,9,0,1.4,0,15.6,0,7.1,-0.4
27/05/1967,3.63,0,2.9,0,12.9,0,4.9,-2.1
28/05/1967,4.25,0,3.2,0,13.9,0,7.3,3.6
29/05/1967,6.29,0,1.9,0,12.4,0,5.5,-1.5
30/05/1967,2.83,4,0,0,15.6,0,9,6
31/05/1967,4.79,0,0,0,18.4,0,5.8,0
01/06/1967,3.88,4,0,0,17.2,0,7,1
02/06/1967,5.09,4,0,0,17.4,0,11.4,8.2
03/06/1967,10,0,0,0,19.8,0,13,9.4
04/06/1967,8.75,4,0,0,19.4,0,12.8,12.2
05/06/1967,10.88,0,1.6,0,19.1,0,8.2,2
06/06/1967,16.38,0,0.4,0,21.5,0,12.6,10.8
07/06/1967,8.67,0,2.3,0,16,0,7.9,3.6
08/06/1967,6.13,0,0,0,16.3,0,11.2,NA
09/06/1967,8.17,0,0,0,17,0,5.8,-1.5
10/06/1967,3.92,0,0,0,18,0,11.5,8.8
11/06/1967,5,0,0,0,18.2,0,6.6,0.1
12/06/1967,4.96,0,0,0,17.4,0,12.8,NA
13/06/1967,2.75,0,0,0,18.9,0,6.2,0
14/06/1967,4.67,0,0,0,21.1,0,8.4,0.5
15/06/1967,1.79,0,0,0,20.5,0,9,1.4
16/06/1967,2.46,0,0,0,20.9,0,12.7,7.9
17/06/1967,3.04,0,0,0,21.1,0,10.3,2.7
18/06/1967,2.79,0,0,0,21.2,0,9.2,2.4
19/06/1967,8.63,0,0.3,0,17.4,0,11.4,4.2
20/06/1967,15.16,0,0.7,0,18.2,0,13.4,11
21/06/1967,11.34,0,0.7,0,17.8,0,9.4,5
22/06/1967,8.33,0,3.3,0,20.6,0,11.2,9
23/06/1967,6.08,0,2.5,0,15,0,3.8,-2.6
24/06/1967,7.92,4,0,0,19.8,0,11.2,8.8
25/06/1967,6.21,0,0,0,16.8,0,8.4,0
26/06/1967,3.54,0,0,0,18.5,0,9.4,4.4
